track_names,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12
"Swan Lake, Op. 20, Act I No. 5, Pas de deux: II. Andante - Allegro | Esmeralda: Female variation | Choose your battles | Lyric Pieces, Book 1, Op. 12: I. Arietta | Minuet in G Major, WoO 10, No. 2",0.35978574,-0.31825632,-0.34990185,-0.1832308,-0.34718534,0.20989233,0.23285139,0.52195144,-0.040642466,0.31748977,-0.13881068,0.01722915
"Don Quixote: Act IV: Coda | Mozart: Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": IV. Rondo. Allegro | The Story of Forever | Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso | The Sleeping Beauty, Op. 66, TH 13 / Act 1: 8a. Pas d'action: Introduction (Andante) - Adagio (""Rose Adagio"") - Extract",0.08291726,-0.28370574,-0.48840016,-0.23557991,-0.27482057,0.08610803,0.39708164,0.5816135,-0.17476982,0.04647892,0.07263291,0.041639786
"Humanity | Harp Concerto in A major: 3. Rondeau: Allegretto | Clarinet Concerto in A Major, K. 622: 2. Adagio | Tides of Silence | Schwanensee, Op. 20: Act II No. 10: Scene",0.26984274,-0.29918575,-0.41319385,-0.26263082,-0.23805651,0.28055415,0.22659719,0.58272153,-0.15645789,0.11802407,-0.15322734,-0.09893962
"Le Corsaire: Act I - ""10. Pas de Trois des Odalisques: Variation: 2nd Odalisque"" | frozen kiss | Quietly Into The Night | String Quintet in C Major, Op. 29: III. Scherzo (Allegro) | The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",0.27339712,-0.2990155,-0.5029598,-0.3380929,-0.09346174,0.3395683,0.08231152,0.5537255,-0.11106271,0.063310325,-0.11390933,0.04267277
"Carmen Suite No. 1 (Arr. E. Guiraud): II. Aragonaise | floating points | Petite suite de concert, Op. 77: III. Un sonnet d'amour | Morning Dew | Goldberg Variations: Goldberg Variations: Aria",0.36222473,-0.3315223,-0.41909984,-0.10623642,-0.18545046,0.28958857,0.18691927,0.5366004,-0.17754032,0.23085876,-0.13827501,-0.16397211
"Über den Wellen | Salut d'amour, Op. 12 | Samson and Delilah: Bacchanale | Carmen Suite No. 1 (Arr. E. Guiraud): III. Intermezzo | Nouveau Départ",0.23048912,-0.43386635,-0.18155478,-0.15394801,-0.31920776,0.2623597,0.07942671,0.5837836,-0.0801707,0.26992625,-0.2999994,-0.12184943
"Giselle / Act 2: No. 12 Les Wilis | Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": I. Allegro con brio | The Firebird Suite *: Danse infernale du roi Kastchei | Once | Beauty",0.17924798,-0.39408424,-0.29977325,-0.4719359,-0.20151083,0.22120103,0.2486824,0.43062022,-0.17374289,0.2920579,-0.21794213,0.013560172
"Antiche Danze Ed Arie Per Liuto (Ancient Airs And Dances), P. 114: IV. Italiana | Eugene Onegin, Op.24, TH.5 / Act 1: Introduction | Les Patineurs, Waltz, Op. 183 | Le Cygne | Five Variants of ‘Dives and Lazarus’",0.3915433,-0.28187594,-0.31600198,-0.038454436,-0.3618271,0.32522473,0.2407791,0.5045019,-0.09158366,0.24636395,-0.14416625,-0.16386071
"Violin Concerto in G Major, Op. 2 No. 1: II. Largo | Canarios | Grand Pas Classique: Variation for the Male Dancer | Oboe Concerto in C Major, K. 314: III. Rondo (Allegretto) - Cadenza: Randall Wolfgang | The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",0.22112213,-0.36896554,-0.3564248,-0.46863002,-0.19181846,0.20662726,0.2765725,0.45556626,-0.19909349,0.19041605,-0.16994843,-0.003961532
"An der schönen blauen Donau | Swan Lake, Op. 20, Act III: No. 21, Danse espagnole | Open Strings | The Lark Ascending: I. Andante sostenuto | Solace",0.13161908,-0.3540315,-0.2592497,-0.4965294,-0.16557494,0.3490573,0.1673626,0.51884186,-0.13245438,0.1838644,-0.21381086,0.007595429
"La bayadère, Act II: ""Variazione Gamzatti"" | Paquita: Variation 6: Andante | Kinderszenen, Op. 15: No. 7, Träumerei | El Amor brujo: Quadre Primer: Danza del fin del dia | 16 Waltzes, Op. 39: No. 15 In A Flat Major",0.25079942,-0.39243332,-0.17609426,-0.16298117,-0.28631532,0.3083741,0.05029635,0.5659383,-0.07276397,0.29660404,-0.33524546,-0.14134617
"3 Nouvelles etudes, Op. posth.: II. Etude No. 26 in A-Flat Major | Sylvia: Pizzicato | Swan Lake, Op.20, Act I: 2. Waltz (Tempo di valse) | Dreaming, Op. 15: No. 3 | Symphony No. 6 in F Major, Op. 68, ""Pastorale"": I. Allegro ma non troppo, ""Awakening of cheerful feelings on arriving in the countryside""",0.29968768,-0.4222342,-0.26869473,-0.35619456,-0.29861483,0.30116796,0.2848129,0.3467547,-0.17495939,0.30606052,-0.16369057,-0.022922836
"Piano Concerto in G Major, M. 83: II. Adagio assai | El sombrero de tres picos / Pt. 1: Dance Of The Miller's Wife | Les Patineurs, Op. 183, ""The Skater's Waltz"": Let Patineurs, Op. 183 | Swan Lake, Op. 20, Act I No. 5, Pas de deux: I. Tempo di valse ma non troppo vivo, quasi moderato | Solfeggio, H. 220",0.32809564,-0.45592588,-0.27854747,-0.4671633,-0.34842846,0.08586305,0.15650496,0.21683197,-0.085048266,0.27535006,-0.26126117,0.19251335
"Violin Concerto in B-Flat Major, Op. 10 No. 1: I. Allegro | Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille | Clarinet Concerto in A Major, K. 622: II. Adagio | Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring | Liebestraum",0.19459125,-0.38355216,-0.2520907,-0.10937175,-0.27998734,0.2302763,0.24328464,0.67950547,-0.15307783,0.13117318,-0.107774355,-0.18687016
"La Bayadere: Variation 3: Moderato | Ravel: Ma mère l'Oye, ballet en un acte, M. 62: Le jardin féerique | Concierto de Aranjuez: II. Adagio | Swan Lake, Op. 20, Act III No. 19b, Pas de deux: III. Variation 2, Allegro moderato | Carnival of the Animals: XIV. Finale",0.16096447,-0.40580678,-0.21998464,-0.48860762,-0.4215265,0.20436367,0.1349533,0.35370788,0.047506597,0.14939393,-0.14959405,0.33549368
"Desire paths | The Sleeping Beauty, Op. 66: Introduction | 4 Impromptus, Op. 90, D. 899: No. 3 in G-flat major | Capriccio for Piano and Orchestra: II Andante rapsodico | Sylvia: Act III: Divertissement: Variation - Valse",0.1971085,-0.45053092,-0.34748507,-0.33734077,-0.31640103,0.18812509,0.14558831,0.47430733,-0.12689948,0.23644558,-0.25990483,0.049000125
"Nutcracker Suite, Op. 71a, TH. 35: IIc. Danse russe Trépak (Tempo di Trépak, molto vivace) | Swan Lake, Op.20, Act IV: 27. Dance of the Little Swans (Moderato) | Suite bergamasque: III. Clair de lune (arr. A. Reed): Clair de lune | Prelude in G Major | Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",0.34123814,-0.52531576,-0.24400657,-0.28143734,-0.39528823,0.06353969,0.10968332,0.23881562,-0.06753561,0.37095582,-0.27590585,0.14562608
"La Boutique Fantasque: Galop | This Tender Appeal | Giselle: Act II: Apparition de Giselle (Apparition of Giselle) | Spartacus: Adagio of Spartacus and Phrygia | Herr Jesu Christ, mein's Lebens Licht, Chorale Setting for 4 Voices, BWV 335 (Arr. by Chad Lawson for Piano)",0.3240809,-0.45031798,-0.11608719,-0.15588634,-0.37692177,0.019236887,0.19117486,0.47206667,-0.033166427,0.43497112,-0.24765387,-0.030680442
"Symphony No. 6 (Arr. Piano) | Swan Lake, Op.20, Act III, 19. Pas de six: Variation II (Andante con moto) | La Gioconda, Op. 9: Dance of the Hours | Tsar Saltan, Op. 57: Flight of the Bumblebee | Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 13 Dances of the Swans - IV. Dance of the Cygnets (Allegro moderato)",0.17742944,-0.446285,-0.03318058,-0.31160828,-0.5031826,0.02450881,0.08613328,0.2983079,0.14298445,0.37112075,-0.21191326,0.3433157
"GoldBergHain (Quodlibet on ""Kraut und Rüben haben mich vertrieben"") for Violin & String Orchestra | Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace | Falling Rain | The Stars and Stripes Forever | Tchaikovsky: Swan Lake, Op. 20, Act 3: No. 20, Hungarian Dance ""Czárdás""",0.22751147,-0.34046394,-0.29460052,-0.046232726,-0.33037183,0.21084462,0.20090553,0.69302994,-0.09326482,0.16227235,-0.12826067,-0.1328913
"Tchaikovsky: The Nutcracker, Op. 71, Act I: No. 2, March | String Quartet No. 12 in F major, Op. 96 - ""American"" B.179: 2. Lento | Vivaldi: Mandolin Concerto in C Major, RV 425: I. Allegro | Astray | Serenade in D Major: II. Scherzo. Allegro vivace",0.29107764,-0.3648381,-0.2675538,-0.2755285,-0.2738818,0.12328663,0.34316117,0.55548054,-0.12076127,0.29940116,-0.103044555,-0.057397034
"Symphony No. 5 in B-Flat Major, D. 485: II. Andante con moto | Komedianti Suite, Op. 26: II. Galop: Presto (the Comedians) | Swan Lake, Op. 20, Act III No. 19b, Pas de deux: IV. Coda | Swan Lake, Op. 20: No. 2 Valse | Orfeo ed Euridice: Ballet des Ombres Heureuses (arr. I. Friedman for piano)",0.28169987,-0.30184,-0.2627774,-0.26456994,-0.31148708,0.37416708,0.1465026,0.5501062,-0.03883071,0.27163586,-0.23017523,-0.033301927
"Faust, Ballet Music (1869): 3. Danse antique (Allegretto) | Strauss Jr., J.: Frühlingsstimmen, Op. 410 (Excerpt) | Swan Lake, Op.20, Act III: Russian Dance (Cadenza - Andante semplice - Allegro vivo) (Ida Haendel, violin) (additional number) | Mozart: Concerto for Flute and Harp, K. 299: II. Andantino | The Waves Of The Danube - 1995 Digital Remaster",0.35008135,-0.35618693,-0.29096842,-0.11866593,-0.44408226,0.149095,0.2763907,0.5288255,-0.023012402,0.2610613,-0.083245605,0.027031379
La Gioconda / Act 3: Dance Of The Hours | Le Recueillement | Julie-O | I Dare Not Dream: Fantasia on a Theme | Glasgow Love Theme,0.20909624,-0.34650412,-0.2592304,-0.024133312,-0.2754395,0.20788437,0.17102243,0.72107047,-0.122389175,0.11973027,-0.15587002,-0.21574697
"Elgar: Mina | Mozart: Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro | Salut d'Amour, Op. 12 | Mystical Murmurs | A quiet river",0.21695432,-0.4310441,-0.14825815,-0.2041473,-0.34319016,0.3172111,0.0033242288,0.53064495,-0.030878643,0.2729348,-0.35444862,-0.04896006
"No.5 IV - Pas de deux: Coda (Allegro molto vivace) | Piano Sonata No. 5 in G, K.283: 2. Andante | Brume Matinale | Funeral March of a Marionette (Marche funèbre d'une marionette) | Like an Open Book",0.19048943,-0.40733564,-0.1419398,-0.2326465,-0.22943641,0.34198496,0.055779748,0.5599718,-0.109932624,0.28527966,-0.3401787,-0.16749436
"Luminous | Suite No. 2 in C Major, Op. 17: II. Valse: Presto | Eugene Onegin, Op.24, TH.5 / Act 3: Polonaise | Schutter | Un sospiro",0.16628478,-0.14895232,-0.46573758,-0.36480734,-0.25124258,0.432108,0.27032426,0.5001508,-0.09165247,0.1075797,-0.063440755,0.055697165
"Le Corsaire: Act II - ""5. Grand Pas: Variation: Medora"" | Horizon 地平线 | Adoration | Romance in F Minor, Op. 11, B. 39 | 190306-11",0.27582452,-0.5029121,-0.12785469,-0.22738346,-0.26678416,-0.03089768,0.24045567,0.4893995,-0.14520782,0.38885015,-0.22609949,-0.10039992
"The Sleeping Beauty, Op. 66 : L'oiseau Bleu Et La Princesse Florine (Variation II) (The Blue Bird and Princess Florine) | Rhapsody in Blue | A Safe Space | La Bayadère / Act 1: No. 25 Allegro | Piano Concerto No. 2 in F Minor, Op. 21: Larghetto",0.3320924,-0.18108296,-0.3267468,-0.18437652,-0.36527777,0.41160458,0.2579587,0.5233662,-0.007840086,0.24762358,-0.10385809,-0.02643622
"Miracles | Act I: Variation Of Kitri (Minkus) | Nocturnes, Op. 62: No. 1 in B Major - Live | Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3h, Pas de six. Variation VI ""The Lilac Fairy"" | Sonate pour Arpeggione et Piano en La Mineur, D. 821: II. Adagio",0.2800051,-0.2775954,-0.36891815,0.008773858,-0.3123967,0.17440668,0.25176275,0.6134253,-0.13464507,0.24266875,-0.15056582,-0.20245574
"Piano Sonata No. 17 in D Minor, Op. 31/2 ""Tempest"": III. Allegretto - Live | Thunder and Lightning, Polka Op.324 | Bach: Arioso (Arr. Cortot After Harpsichord Concerto No. 5 in F Minor, BWV 1056) | Wiegenlied, Op. 49, No. 4 | Lucio Silla, K. 135: Overture, Pt. 1. Andante",0.36499944,-0.38145602,-0.32176298,-0.14597338,-0.2400215,0.08256124,0.27637944,0.52162874,-0.13187626,0.3697497,-0.13568367,-0.10489077
"I Believe | Under a tree | Giselle: Act II: Variation 1: Andante | Act III: Variation 3 (Minkus) | Dvořák: Czech Suite in D Major, Op. 39, B. 93: IV. Romanza",0.29746446,-0.16261451,-0.39503217,-0.16208647,-0.34982085,0.31723636,0.24370213,0.61393756,0.0038840934,0.188766,-0.08816866,0.002017866
"Ballade No. 4 in F Minor, Op. 52 | Muse Of History | Shostakovich: Suite for Jazz Orchestra No. 2, Op. 50b: No. 2, Waltz | Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro | Chanson d’été",0.2710412,-0.41082543,-0.23144662,-0.15154515,-0.34644789,0.2662478,0.07582844,0.5342359,-0.07961712,0.28371724,-0.32080632,-0.09696691
"Prélude à l'après-midi d'un faune, CD 87a | Swan Lake, Op. 20: No. 5. Pas de Deux: I. Tempo di valse ma non troppo vivo, quasi moderato | Giselle: Act II: Ensemble des Wilis | As a Rose Blossom | Before You",0.31424424,-0.4786984,-0.14961345,-0.16456783,-0.32023725,0.058353998,0.17285188,0.4735437,-0.111192845,0.39019963,-0.2906576,-0.11598155
"Don Quixote: Act II: Gypsy Dance II | Symphony No. 1 in D Major, Op. 25 - ""Classical"": III. Gavotta, Non troppo allegro | Act III - Pas de deux: Variation 1 | Who Cares? (after Gershwin): Fascinatin' Rhythm | Fauré: Pelléas et Mélisande, Op. 80: III. Sicilienne (Arr. Robilliard)",0.23227282,-0.18909806,-0.41585815,-0.3350772,-0.2952521,0.36720932,0.22396998,0.545683,-0.016327951,0.187434,-0.10910326,0.08846394
"Salut d'amour | In the Upper Room (Choreographed by Twyla Tharp): Dance VIII | Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez) | The Firebird Suite *: Finale | 12 Études, Op. 10: No. 4 in C-Sharp Minor",0.20293696,-0.3972347,-0.32439792,-0.44467607,-0.292811,0.07196206,0.340324,0.46245477,-0.12119038,0.2057821,-0.06947658,0.124852955
"Masquerade Suite: Romance | Nostalgia | Stravinsky: Pulcinella: II. Serenata. “Mentre l’erbetta” | Masquerade : Nocturne | Preludes, Op. 28: No. 15, Sostenuto in D-Flat Major, 'Raindrop'",0.2014778,-0.3387211,-0.28246996,-0.47662097,-0.27554172,0.3011419,0.20311204,0.46968365,-0.04765117,0.24731815,-0.17518859,0.1229753
"The Gadfly Suite, Op. 97a: VIII. Romance. Allegro moderato - Andante con moto | between the mountains | Rachmaninov: Rhapsody on a Theme of Paganini, Op. 43: Variation XVIII | 13 Pieces, Op. 76: No. 3 Carillon | Carmen Suite No. 2 (Arr. E. Guiraud): VI. Danse Bohème",0.20971927,-0.28760862,-0.3659876,-0.44278243,-0.26914877,0.29935032,0.2832241,0.4839595,-0.042690836,0.16949764,-0.0038288522,0.19038092
"Années de pèlerinage, Deuxième année, S. 161: I. Sposalizio | Conga del Fuego - Live | Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12b, Divertissement. Coffee, Arabian Dance | Tahiti Trot, Op. 16 | The Sleeping Beauty, Op. 66, TH 13, Act I ""The Spell"": No. 7, Entrée d'Aurore",0.12944409,-0.33369628,-0.23178619,-0.059963197,-0.36790818,0.02711021,0.3138733,0.7520895,-0.025808243,0.10811918,0.042555213,-0.012548399
"Bona Fide | Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso | Carmen Suite No. 1 (Arr. E. Guiraud): VI. Les Toréadors | Clouds Coming | Future 未来",0.23336236,-0.39706275,-0.2648155,-0.49148306,-0.18653162,0.13744222,0.29813376,0.40238032,-0.17301339,0.3217215,-0.19538112,0.010495697
"For Asher | Contemplazione del Mare | Antiche danze ed arie per liuto, Suite No. 1, P. 109: I. Balletto detto Il Conte Orlando | The Night We Met - Violin | Melodie roumaine, Op. 47",0.40079603,-0.27220634,-0.40893844,-0.1720057,-0.28626424,0.24724752,0.26376095,0.528346,-0.06457162,0.2655883,-0.04069015,0.017010909
"From a Dark Millennium | Morning Dawn | Tombstone Moondancer | Violin Sonata No. 1 in G Minor, BWV 1001: I. Adagio | Overture To Candide",0.33420634,-0.48275706,-0.27404693,-0.11072884,-0.37644446,-0.017783822,0.29395187,0.4525131,-0.13193071,0.32726222,-0.09886731,-0.020138865
"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto | Jota aragonesa, Op. 27 | Cajun Folk Songs: I. La Belle et le Capitaine | Lost In The Moment | Espana, Op. 165: No. 2, Tango",0.37511036,-0.38414982,-0.3240786,-0.13721174,-0.332633,0.23792058,0.18122552,0.5280248,-0.05606135,0.30102685,-0.123044744,0.007960735
"Concert fantasie on La forza del destino, Op. 1 | Dreamland | Restful Soul | Loving-Kindness | Lincolnshire Posy: VI. The Lost Lady Found",0.2875901,-0.53489846,-0.09802312,-0.13669008,-0.530161,-0.026221503,0.15698257,0.43123412,0.052188624,0.2494719,-0.12754412,0.17114535
"There Will Be Rain | Indian Tribe | Dost | Hungarian Dance No. 7 in F Major, WoO 1 (Allegretto) | Bedside Angels",0.20966722,-0.29299206,-0.30906436,-0.09363532,-0.27971974,0.28503832,0.15371552,0.69460475,-0.10168796,0.16192646,-0.19341986,-0.16229859
"Back to Sinharaja | Paganini: 24 Caprices, Op. 1: No. 2 in B Minor | Lost Vegas: II. Mirage | indriya | Lakshmi",0.26910207,-0.5492531,-0.3134538,-0.04916711,-0.12038353,-0.018859383,0.22365686,0.58240414,-0.2640463,-0.06831557,0.035205662,-0.21340753
"Pray For Tomorrow | Brahman | Mazurkas, Op. 67: Mazurka No. 4 in A Minor | Introduction et fandango, Op. 40 | Vesuvius",0.10475477,-0.29859036,-0.30441913,-0.39395282,-0.28214023,0.39428705,0.28870752,0.5632277,-0.11543095,0.032184444,-0.017081486,0.041298207
"Southern Harmony: The Soldier's Return | American Hymnsong Suite: III. Scherzo on Nettleton | Violin Partita No. 1 in B Minor, BWV 1002: I. Allemanda | Second Suite in F Major, Op. 28 No. 2, H. 106: II. Song Without Words ""I'll Love My Love"" | Krishna's Bansuri",0.3089027,-0.29008216,-0.30946448,-0.14052114,-0.34637687,0.31111264,0.15434675,0.57500696,-0.043252546,0.26585677,-0.23165949,-0.08646598
"Spirits Within | Ganges | A Moorside Suite, H. 173: I. Scherzo | Leaving Hogwarts | 2 Pieces for Cello and Orchestra, Op. 20: II. Serenade Espagnole (Arr. Kreisler)",0.42149282,-0.36894298,-0.3154961,-0.085002944,-0.3900115,0.17254658,0.20111781,0.47175878,-0.030904317,0.34172356,-0.12779449,0.022673884
"La Campanella, Op.7 | Let Go | Le triomphe de la République: Tambourin (Arr. Burmester) | Spanish Dances, Op. 22: Danza espanola No. 4: Jota navarra, Op. 22, No. 2 | 3 Pieces, Op. 11: Mazurka in F-Sharp Minor",0.31473675,-0.39506286,-0.31943876,-0.16934837,-0.32570183,0.24399143,0.20952855,0.57483137,-0.108162425,0.23025265,-0.09663155,-0.012092042
"English Folk Song Suite: I. March (Seventeen Come Sunday) | Prerana Ke Swar | The Four Seasons, Violin Concerto No. 1 in E Major, RV 269 ""Spring"": III. Danza pastorale | Solas | Southern Harmony: Wondrous Love",0.25305548,-0.13446523,-0.3691663,-0.25288868,-0.34677196,0.35779718,0.25539517,0.5945667,0.049866058,0.19137818,-0.042390157,0.09864407
"Los pajaros de Chile | The Carnival of the Animals: XIII, The Swan | George Washington Bridge | Violin Sonata No. 5 in F, Op. 24 'Spring': II. Adagio molto Espressivo | In the Bleak Midwinter, H. 73 (Arr. for Wind Band)",0.30106366,-0.21140027,-0.40971145,-0.076608464,-0.3626978,0.2259922,0.27837983,0.6283981,-0.033810217,0.17845118,-0.041431345,-0.03510207
"5 Spanish Dances, Op. 12: I. Allegro brioso | Vulcan: III. Vulcan's Forge | Solas x Interstellar | 8 Humoresques, Op. 101, B. 187: No. 7, Poco lento e grazioso (Transcribed by Oscar Morawetz for Violin, Cello & Orchestra) | Lincolnshire Posy: I. Lisbon",0.118044876,-0.31789356,-0.37910095,-0.39102012,-0.33090922,0.15165615,0.30985424,0.5514969,-0.06492383,0.13011356,-0.01831909,0.18508232
"Souvenir de Hapsal, Op. 2: III. Chant sans paroles in F Major. Allegretto grazioso e cantabile | Reflection | Anupam Rahasya | Polonaise brillante No. 1 in D Major, Op. 4 | Sasparilla",0.26047722,-0.3684984,-0.30996758,-0.33044976,-0.33065858,0.15033843,0.40841222,0.49978632,-0.13803789,0.14371912,0.035830963,0.03957718
"An Original Suite: III. Finale | First Suite in E-Flat Major, Op. 28 No. 1, H. 105: III. March | Eine kleine Nachtmusik: Andante | Rise of the Capital | Sunsets",0.33261895,-0.22579952,-0.3718058,-0.10060976,-0.31710654,0.34369752,0.17259537,0.5698542,-0.06960813,0.23033047,-0.2062274,-0.12799469
"Southern Harmony: The Midnight Cry | Colorado Peaks | Poème for Violin and Piano, Op. 41 No. 4 (Arr. Weniger) | Commando March | Myrthen, Op. 25: I. Dedication",0.3140098,-0.32748675,-0.4018538,-0.19528648,-0.22029634,0.14924762,0.3431758,0.56896156,-0.17154495,0.22267613,0.002771305,-0.05669938
